Animal,ClusterID,Percentage
even-toed ungulates,300,0.05128205128205128
even-toed ungulates,301,0.10256410256410256
even-toed ungulates,303,0.10256410256410256
even-toed ungulates,304,0.05128205128205128
even-toed ungulates,305,0.05128205128205128
even-toed ungulates,307,0.20512820512820512
even-toed ungulates,308,0.10256410256410256
even-toed ungulates,309,0.20512820512820512
even-toed ungulates,311,0.6153846153846154
even-toed ungulates,312,1.4871794871794872
even-toed ungulates,315,0.10256410256410256
even-toed ungulates,316,0.5641025641025641
even-toed ungulates,317,0.05128205128205128
even-toed ungulates,318,0.05128205128205128
even-toed ungulates,321,0.10256410256410256
even-toed ungulates,322,0.10256410256410256
even-toed ungulates,324,0.05128205128205128
even-toed ungulates,325,0.05128205128205128
even-toed ungulates,327,0.05128205128205128
even-toed ungulates,328,0.05128205128205128
even-toed ungulates,330,0.15384615384615385
even-toed ungulates,331,0.41025641025641024
even-toed ungulates,332,0.10256410256410256
even-toed ungulates,333,0.15384615384615385
even-toed ungulates,337,0.05128205128205128
even-toed ungulates,341,0.10256410256410256
even-toed ungulates,342,0.15384615384615385
even-toed ungulates,343,0.05128205128205128
even-toed ungulates,345,0.05128205128205128
even-toed ungulates,346,0.15384615384615385
even-toed ungulates,347,0.05128205128205128
even-toed ungulates,348,0.10256410256410256
even-toed ungulates,349,0.05128205128205128
even-toed ungulates,351,0.05128205128205128
even-toed ungulates,353,0.05128205128205128
even-toed ungulates,354,0.05128205128205128
even-toed ungulates,355,0.10256410256410256
even-toed ungulates,357,0.05128205128205128
even-toed ungulates,358,0.10256410256410256
even-toed ungulates,359,0.10256410256410256
even-toed ungulates,360,0.05128205128205128
even-toed ungulates,361,0.15384615384615385
even-toed ungulates,362,0.05128205128205128
even-toed ungulates,364,0.05128205128205128
even-toed ungulates,365,0.10256410256410256
even-toed ungulates,366,0.05128205128205128
even-toed ungulates,369,0.10256410256410256
even-toed ungulates,370,0.10256410256410256
even-toed ungulates,371,0.05128205128205128
even-toed ungulates,372,0.15384615384615385
even-toed ungulates,374,0.05128205128205128
even-toed ungulates,375,0.10256410256410256
even-toed ungulates,377,0.10256410256410256
even-toed ungulates,378,0.05128205128205128
even-toed ungulates,379,0.05128205128205128
even-toed ungulates,380,0.10256410256410256
even-toed ungulates,381,0.05128205128205128
even-toed ungulates,382,0.05128205128205128
even-toed ungulates,383,0.10256410256410256
even-toed ungulates,385,0.20512820512820512
even-toed ungulates,386,0.05128205128205128
even-toed ungulates,389,0.05128205128205128
even-toed ungulates,390,0.5128205128205128
even-toed ungulates,391,0.05128205128205128
even-toed ungulates,392,0.05128205128205128
even-toed ungulates,394,3.1794871794871797
even-toed ungulates,395,0.05128205128205128
even-toed ungulates,396,0.10256410256410256
even-toed ungulates,398,0.20512820512820512
even-toed ungulates,399,0.10256410256410256
even-toed ungulates,401,0.10256410256410256
even-toed ungulates,402,0.05128205128205128
even-toed ungulates,403,0.15384615384615385
even-toed ungulates,406,0.05128205128205128
even-toed ungulates,407,0.10256410256410256
even-toed ungulates,408,0.05128205128205128
even-toed ungulates,409,0.05128205128205128
even-toed ungulates,411,0.05128205128205128
even-toed ungulates,412,0.05128205128205128
even-toed ungulates,413,0.6153846153846154
even-toed ungulates,414,0.46153846153846156
even-toed ungulates,415,0.05128205128205128
even-toed ungulates,416,0.05128205128205128
even-toed ungulates,417,0.05128205128205128
even-toed ungulates,418,0.05128205128205128
even-toed ungulates,419,0.05128205128205128
even-toed ungulates,421,0.05128205128205128
even-toed ungulates,422,0.9743589743589745
even-toed ungulates,424,0.10256410256410256
even-toed ungulates,426,0.10256410256410256
even-toed ungulates,427,0.05128205128205128
even-toed ungulates,428,0.10256410256410256
even-toed ungulates,430,0.20512820512820512
even-toed ungulates,431,0.05128205128205128
even-toed ungulates,432,0.10256410256410256
even-toed ungulates,438,0.20512820512820512
fowl,1,0.7575757575757576
fowl,2,1.0606060606060608
fowl,3,0.30303030303030304
fowl,4,5.757575757575758
fowl,5,0.6060606060606061
fowl,7,2.4242424242424243
fowl,9,1.6666666666666667
fowl,10,0.15151515151515152
fowl,13,0.7575757575757576
fowl,14,0.45454545454545453
fowl,15,0.15151515151515152
fowl,17,5.909090909090909
fowl,18,0.9090909090909091
fowl,19,0.45454545454545453
fowl,21,0.45454545454545453
fowl,22,0.15151515151515152
fowl,23,0.15151515151515152
fowl,24,0.45454545454545453
fowl,25,0.6060606060606061
fowl,27,0.7575757575757576
fowl,28,0.15151515151515152
fowl,29,0.15151515151515152
fowl,30,0.30303030303030304
fowl,31,0.15151515151515152
fowl,32,0.9090909090909091
fowl,33,0.15151515151515152
fowl,34,0.45454545454545453
fowl,35,1.5151515151515151
fowl,36,0.30303030303030304
fowl,37,0.15151515151515152
fowl,38,0.7575757575757576
fowl,39,0.45454545454545453
fowl,40,0.15151515151515152
fowl,41,0.9090909090909091
fowl,42,0.6060606060606061
fowl,43,1.2121212121212122
fowl,44,0.30303030303030304
fowl,46,0.30303030303030304
fowl,47,0.15151515151515152
fowl,49,0.7575757575757576
fowl,51,1.2121212121212122
fowl,53,0.45454545454545453
fowl,55,0.15151515151515152
fowl,56,1.3636363636363635
fowl,57,0.30303030303030304
fowl,58,0.15151515151515152
fowl,59,0.15151515151515152
fowl,60,0.9090909090909091
fowl,62,0.30303030303030304
fowl,63,0.15151515151515152
fowl,65,0.15151515151515152
fowl,67,0.15151515151515152
fowl,68,0.15151515151515152
fowl,69,0.30303030303030304
fowl,70,0.30303030303030304
fowl,71,0.15151515151515152
fowl,73,0.15151515151515152
fowl,75,0.15151515151515152
fowl,76,0.6060606060606061
fowl,77,0.15151515151515152
fowl,78,0.15151515151515152
fowl,79,0.30303030303030304
fowl,80,0.45454545454545453
fowl,82,0.15151515151515152
fowl,86,2.727272727272727
fowl,87,0.6060606060606061
fowl,88,0.15151515151515152
fowl,89,0.30303030303030304
fowl,90,0.30303030303030304
fowl,91,0.15151515151515152
fowl,92,0.30303030303030304
fowl,94,0.45454545454545453
fowl,95,3.3333333333333335
fowl,96,0.15151515151515152
fowl,97,0.15151515151515152
fowl,99,0.30303030303030304
fowl,100,0.15151515151515152
fowl,101,0.15151515151515152
fowl,102,1.6666666666666667
fowl,103,0.15151515151515152
fowl,104,0.45454545454545453
fowl,105,0.30303030303030304
fowl,107,0.6060606060606061
fowl,110,0.30303030303030304
fowl,111,0.15151515151515152
fowl,112,0.15151515151515152
fowl,116,0.15151515151515152
fowl,122,0.15151515151515152
fowl,127,0.15151515151515152
fowl,128,0.30303030303030304
fowl,130,0.15151515151515152
fowl,132,0.45454545454545453
fowl,133,0.15151515151515152
fowl,134,0.15151515151515152
fowl,138,0.15151515151515152
fowl,140,0.45454545454545453
fowl,141,0.15151515151515152
fowl,142,0.45454545454545453
fowl,143,0.15151515151515152
fowl,144,0.15151515151515152
fowl,145,0.15151515151515152
fowl,148,0.15151515151515152
fowl,149,0.30303030303030304
fowl,151,0.15151515151515152
fowl,152,0.45454545454545453
fowl,153,0.15151515151515152
fowl,155,0.30303030303030304
fowl,157,0.15151515151515152
fowl,158,0.15151515151515152
fowl,160,0.15151515151515152
fowl,166,0.30303030303030304
fowl,168,0.15151515151515152
fowl,170,0.15151515151515152
fowl,172,0.15151515151515152
fowl,175,6.363636363636363
fowl,179,0.15151515151515152
fowl,182,0.15151515151515152
fowl,184,0.45454545454545453
fowl,185,4.393939393939394
fowl,187,0.30303030303030304
fowl,192,0.15151515151515152
fowl,195,0.45454545454545453
fowl,196,0.30303030303030304
fowl,204,0.15151515151515152
fowl,206,0.30303030303030304
fowl,208,0.15151515151515152
fowl,212,0.30303030303030304
fowl,213,0.30303030303030304
fowl,214,0.45454545454545453
fowl,215,0.15151515151515152
fowl,217,0.30303030303030304
fowl,219,0.15151515151515152
fowl,222,0.15151515151515152
fowl,224,0.15151515151515152
fowl,230,0.15151515151515152
fowl,231,0.15151515151515152
fowl,235,0.15151515151515152
fowl,236,0.45454545454545453
fowl,243,0.15151515151515152
fowl,244,0.15151515151515152
fowl,250,0.15151515151515152
fowl,257,0.45454545454545453
fowl,258,0.15151515151515152
fowl,259,0.15151515151515152
fowl,264,0.15151515151515152
fowl,266,1.5151515151515151
fowl,268,3.3333333333333335
fowl,271,0.15151515151515152
fowl,272,0.15151515151515152
fowl,274,0.15151515151515152
fowl,278,0.15151515151515152
fowl,279,0.15151515151515152
fowl,280,0.15151515151515152
fowl,281,0.15151515151515152
fowl,288,0.15151515151515152
fowl,289,0.15151515151515152
fowl,293,0.6060606060606061
fowl,294,0.30303030303030304
fowl,304,0.15151515151515152
fowl,307,0.15151515151515152
fowl,312,2.4242424242424243
fowl,320,0.30303030303030304
fowl,323,0.15151515151515152
fowl,324,0.15151515151515152
fowl,326,0.15151515151515152
fowl,327,0.15151515151515152
fowl,328,0.15151515151515152
fowl,329,0.15151515151515152
fowl,331,0.15151515151515152
fowl,334,0.15151515151515152
fowl,335,0.15151515151515152
fowl,337,0.15151515151515152
fowl,343,0.30303030303030304
fowl,344,0.15151515151515152
fowl,345,0.15151515151515152
fowl,346,0.6060606060606061
fowl,355,0.15151515151515152
fowl,356,0.15151515151515152
fowl,359,0.6060606060606061
fowl,361,0.15151515151515152
fowl,363,0.15151515151515152
fowl,366,0.15151515151515152
fowl,368,0.15151515151515152
fowl,370,0.30303030303030304
fowl,372,0.15151515151515152
fowl,373,0.15151515151515152
fowl,376,0.15151515151515152
fowl,378,0.15151515151515152
fowl,379,0.15151515151515152
fowl,384,0.15151515151515152
fowl,386,0.15151515151515152
fowl,387,0.15151515151515152
fowl,388,0.15151515151515152
fowl,390,0.15151515151515152
fowl,392,0.15151515151515152
fowl,393,0.15151515151515152
fowl,394,0.45454545454545453
fowl,403,0.6060606060606061
fowl,404,0.15151515151515152
fowl,409,0.15151515151515152
fowl,411,0.15151515151515152
fowl,413,0.9090909090909091
fowl,414,0.15151515151515152
fowl,418,0.45454545454545453
fowl,419,0.15151515151515152
fowl,422,0.45454545454545453
fowl,423,0.15151515151515152
fowl,425,0.15151515151515152
fowl,433,0.15151515151515152
fowl,434,0.15151515151515152
fowl,436,0.15151515151515152
fowl,437,0.15151515151515152
monkey,1,0.7142857142857143
monkey,9,4.285714285714286
monkey,17,2.142857142857143
monkey,22,0.7142857142857143
monkey,25,4.285714285714286
monkey,27,0.7142857142857143
monkey,30,0.7142857142857143
monkey,35,0.7142857142857143
monkey,37,0.7142857142857143
monkey,43,2.142857142857143
monkey,49,5.0
monkey,53,2.142857142857143
monkey,56,4.285714285714286
monkey,60,0.7142857142857143
monkey,63,0.7142857142857143
monkey,64,0.7142857142857143
monkey,72,0.7142857142857143
monkey,79,0.7142857142857143
monkey,83,0.7142857142857143
monkey,86,13.571428571428571
monkey,87,1.4285714285714286
monkey,95,3.571428571428571
monkey,102,6.428571428571428
monkey,117,0.7142857142857143
monkey,146,0.7142857142857143
monkey,152,1.4285714285714286
monkey,168,1.4285714285714286
monkey,174,0.7142857142857143
monkey,175,8.571428571428571
monkey,185,6.428571428571428
monkey,193,2.142857142857143
monkey,213,0.7142857142857143
monkey,233,0.7142857142857143
monkey,266,2.142857142857143
monkey,268,0.7142857142857143
monkey,283,0.7142857142857143
monkey,307,0.7142857142857143
monkey,312,4.285714285714286
monkey,316,7.857142857142857
monkey,321,1.4285714285714286
monkey,402,0.7142857142857143
odd-toed ungulates,1,1.2244897959183674
odd-toed ungulates,2,2.0408163265306123
odd-toed ungulates,4,6.530612244897959
odd-toed ungulates,5,0.8163265306122449
odd-toed ungulates,7,0.40816326530612246
odd-toed ungulates,9,1.2244897959183674
odd-toed ungulates,10,0.40816326530612246
odd-toed ungulates,12,0.40816326530612246
odd-toed ungulates,13,0.40816326530612246
odd-toed ungulates,14,2.4489795918367347
odd-toed ungulates,17,1.2244897959183674
odd-toed ungulates,18,0.40816326530612246
odd-toed ungulates,19,0.40816326530612246
odd-toed ungulates,22,1.2244897959183674
odd-toed ungulates,24,0.40816326530612246
odd-toed ungulates,25,2.0408163265306123
odd-toed ungulates,26,0.40816326530612246
odd-toed ungulates,27,0.40816326530612246
odd-toed ungulates,34,0.40816326530612246
odd-toed ungulates,35,1.6326530612244898
odd-toed ungulates,36,0.40816326530612246
odd-toed ungulates,38,0.40816326530612246
odd-toed ungulates,42,1.6326530612244898
odd-toed ungulates,43,4.081632653061225
odd-toed ungulates,44,0.8163265306122449
odd-toed ungulates,46,0.8163265306122449
odd-toed ungulates,49,0.8163265306122449
odd-toed ungulates,51,0.40816326530612246
odd-toed ungulates,54,0.8163265306122449
odd-toed ungulates,55,0.40816326530612246
odd-toed ungulates,56,1.2244897959183674
odd-toed ungulates,58,1.6326530612244898
odd-toed ungulates,65,0.40816326530612246
odd-toed ungulates,67,1.6326530612244898
odd-toed ungulates,70,0.8163265306122449
odd-toed ungulates,72,0.40816326530612246
odd-toed ungulates,76,0.8163265306122449
odd-toed ungulates,85,0.40816326530612246
odd-toed ungulates,86,2.857142857142857
odd-toed ungulates,87,0.40816326530612246
odd-toed ungulates,88,0.40816326530612246
odd-toed ungulates,89,0.40816326530612246
odd-toed ungulates,90,0.40816326530612246
odd-toed ungulates,94,0.8163265306122449
odd-toed ungulates,95,1.2244897959183674
odd-toed ungulates,98,0.8163265306122449
odd-toed ungulates,99,0.40816326530612246
odd-toed ungulates,100,1.2244897959183674
odd-toed ungulates,102,1.2244897959183674
odd-toed ungulates,104,0.40816326530612246
odd-toed ungulates,107,2.4489795918367347
odd-toed ungulates,116,0.40816326530612246
odd-toed ungulates,122,0.40816326530612246
odd-toed ungulates,134,1.2244897959183674
odd-toed ungulates,138,0.40816326530612246
odd-toed ungulates,140,1.2244897959183674
odd-toed ungulates,144,0.40816326530612246
odd-toed ungulates,152,0.8163265306122449
odd-toed ungulates,153,0.40816326530612246
odd-toed ungulates,155,0.8163265306122449
odd-toed ungulates,161,0.40816326530612246
odd-toed ungulates,163,0.40816326530612246
odd-toed ungulates,164,0.40816326530612246
odd-toed ungulates,168,0.40816326530612246
odd-toed ungulates,169,0.8163265306122449
odd-toed ungulates,172,0.40816326530612246
odd-toed ungulates,175,4.8979591836734695
odd-toed ungulates,182,0.40816326530612246
odd-toed ungulates,185,4.081632653061225
odd-toed ungulates,188,0.40816326530612246
odd-toed ungulates,206,1.2244897959183674
odd-toed ungulates,208,0.40816326530612246
odd-toed ungulates,210,0.40816326530612246
odd-toed ungulates,212,0.40816326530612246
odd-toed ungulates,213,0.40816326530612246
odd-toed ungulates,214,0.8163265306122449
odd-toed ungulates,224,0.40816326530612246
odd-toed ungulates,225,0.8163265306122449
odd-toed ungulates,243,0.40816326530612246
odd-toed ungulates,244,0.40816326530612246
odd-toed ungulates,250,0.40816326530612246
odd-toed ungulates,266,1.6326530612244898
odd-toed ungulates,268,0.8163265306122449
odd-toed ungulates,278,0.40816326530612246
odd-toed ungulates,288,0.40816326530612246
odd-toed ungulates,293,0.8163265306122449
odd-toed ungulates,294,1.2244897959183674
odd-toed ungulates,299,0.8163265306122449
odd-toed ungulates,302,0.40816326530612246
odd-toed ungulates,312,2.4489795918367347
odd-toed ungulates,313,0.40816326530612246
odd-toed ungulates,317,0.8163265306122449
odd-toed ungulates,319,0.8163265306122449
odd-toed ungulates,320,0.40816326530612246
odd-toed ungulates,329,0.40816326530612246
odd-toed ungulates,333,0.40816326530612246
odd-toed ungulates,346,0.8163265306122449
odd-toed ungulates,354,0.40816326530612246
odd-toed ungulates,359,0.40816326530612246
odd-toed ungulates,363,0.40816326530612246
odd-toed ungulates,371,0.40816326530612246
odd-toed ungulates,385,0.8163265306122449
odd-toed ungulates,394,0.8163265306122449
odd-toed ungulates,405,0.40816326530612246
odd-toed ungulates,413,0.8163265306122449
odd-toed ungulates,414,0.40816326530612246
odd-toed ungulates,426,0.8163265306122449
odd-toed ungulates,429,0.40816326530612246
odd-toed ungulates,434,0.40816326530612246
other birds,2,0.9302325581395349
other birds,4,4.186046511627907
other birds,6,0.46511627906976744
other birds,7,1.8604651162790697
other birds,8,1.3953488372093024
other birds,9,2.3255813953488373
other birds,10,0.46511627906976744
other birds,12,0.46511627906976744
other birds,13,0.46511627906976744
other birds,14,0.9302325581395349
other birds,17,3.255813953488372
other birds,18,0.46511627906976744
other birds,23,0.46511627906976744
other birds,24,0.46511627906976744
other birds,25,0.9302325581395349
other birds,30,0.46511627906976744
other birds,32,0.46511627906976744
other birds,34,0.46511627906976744
other birds,35,0.9302325581395349
other birds,37,0.46511627906976744
other birds,38,0.46511627906976744
other birds,42,0.46511627906976744
other birds,43,2.3255813953488373
other birds,46,0.46511627906976744
other birds,47,0.46511627906976744
other birds,49,2.3255813953488373
other birds,51,0.46511627906976744
other birds,56,1.3953488372093024
other birds,59,0.46511627906976744
other birds,60,0.9302325581395349
other birds,62,0.46511627906976744
other birds,65,0.46511627906976744
other birds,66,0.9302325581395349
other birds,68,0.46511627906976744
other birds,69,0.46511627906976744
other birds,70,0.46511627906976744
other birds,74,0.46511627906976744
other birds,78,0.46511627906976744
other birds,81,0.46511627906976744
other birds,85,0.46511627906976744
other birds,86,4.186046511627907
other birds,87,2.3255813953488373
other birds,91,0.46511627906976744
other birds,92,0.46511627906976744
other birds,102,1.3953488372093024
other birds,104,0.46511627906976744
other birds,105,0.9302325581395349
other birds,106,0.46511627906976744
other birds,107,0.9302325581395349
other birds,109,0.9302325581395349
other birds,110,0.46511627906976744
other birds,115,0.46511627906976744
other birds,121,0.46511627906976744
other birds,138,0.46511627906976744
other birds,144,0.46511627906976744
other birds,146,0.46511627906976744
other birds,148,0.9302325581395349
other birds,149,0.46511627906976744
other birds,150,0.9302325581395349
other birds,152,0.46511627906976744
other birds,155,0.46511627906976744
other birds,156,0.46511627906976744
other birds,160,1.3953488372093024
other birds,163,0.46511627906976744
other birds,164,0.46511627906976744
other birds,166,0.46511627906976744
other birds,168,0.46511627906976744
other birds,172,0.46511627906976744
other birds,174,0.46511627906976744
other birds,175,2.3255813953488373
other birds,178,0.46511627906976744
other birds,184,0.46511627906976744
other birds,185,3.7209302325581395
other birds,188,2.3255813953488373
other birds,192,0.46511627906976744
other birds,195,1.3953488372093024
other birds,196,0.9302325581395349
other birds,199,0.46511627906976744
other birds,201,0.46511627906976744
other birds,210,0.46511627906976744
other birds,212,0.46511627906976744
other birds,221,0.46511627906976744
other birds,222,0.46511627906976744
other birds,232,0.46511627906976744
other birds,242,0.46511627906976744
other birds,254,0.46511627906976744
other birds,256,0.46511627906976744
other birds,261,0.46511627906976744
other birds,266,3.7209302325581395
other birds,268,2.3255813953488373
other birds,271,0.46511627906976744
other birds,291,0.46511627906976744
other birds,300,0.46511627906976744
other birds,307,0.46511627906976744
other birds,312,2.3255813953488373
other birds,313,0.46511627906976744
other birds,320,0.46511627906976744
other birds,331,0.46511627906976744
other birds,343,0.46511627906976744
other birds,359,0.46511627906976744
other birds,364,0.46511627906976744
other birds,374,0.46511627906976744
other birds,381,0.46511627906976744
other birds,382,0.46511627906976744
other birds,391,0.46511627906976744
other birds,392,0.46511627906976744
other birds,394,2.3255813953488373
other birds,405,0.46511627906976744
other birds,406,0.46511627906976744
other birds,413,0.9302325581395349
other birds,415,0.46511627906976744
other birds,416,0.46511627906976744
other birds,422,0.46511627906976744
other birds,427,0.46511627906976744
other birds,429,0.46511627906976744
other birds,430,0.9302325581395349
rodent,1,0.7142857142857143
rodent,3,1.4285714285714286
rodent,4,1.4285714285714286
rodent,6,0.7142857142857143
rodent,7,1.4285714285714286
rodent,9,2.857142857142857
rodent,13,0.7142857142857143
rodent,17,7.142857142857142
rodent,19,0.7142857142857143
rodent,20,0.7142857142857143
rodent,24,0.7142857142857143
rodent,25,2.142857142857143
rodent,26,0.7142857142857143
rodent,27,2.142857142857143
rodent,30,0.7142857142857143
rodent,33,0.7142857142857143
rodent,34,0.7142857142857143
rodent,35,1.4285714285714286
rodent,36,0.7142857142857143
rodent,37,0.7142857142857143
rodent,39,0.7142857142857143
rodent,40,0.7142857142857143
rodent,41,0.7142857142857143
rodent,43,2.142857142857143
rodent,45,0.7142857142857143
rodent,49,0.7142857142857143
rodent,51,0.7142857142857143
rodent,55,0.7142857142857143
rodent,56,1.4285714285714286
rodent,57,0.7142857142857143
rodent,58,0.7142857142857143
rodent,62,0.7142857142857143
rodent,63,0.7142857142857143
rodent,73,0.7142857142857143
rodent,76,0.7142857142857143
rodent,77,0.7142857142857143
rodent,79,0.7142857142857143
rodent,80,0.7142857142857143
rodent,86,2.142857142857143
rodent,87,1.4285714285714286
rodent,89,0.7142857142857143
rodent,90,0.7142857142857143
rodent,95,6.428571428571428
rodent,96,0.7142857142857143
rodent,102,2.857142857142857
rodent,116,0.7142857142857143
rodent,140,0.7142857142857143
rodent,148,0.7142857142857143
rodent,162,0.7142857142857143
rodent,167,0.7142857142857143
rodent,168,0.7142857142857143
rodent,173,0.7142857142857143
rodent,175,9.285714285714286
rodent,184,0.7142857142857143
rodent,185,3.571428571428571
rodent,195,0.7142857142857143
rodent,206,0.7142857142857143
rodent,208,0.7142857142857143
rodent,210,0.7142857142857143
rodent,213,1.4285714285714286
rodent,219,0.7142857142857143
rodent,229,0.7142857142857143
rodent,266,0.7142857142857143
rodent,268,1.4285714285714286
rodent,293,0.7142857142857143
rodent,310,0.7142857142857143
rodent,312,2.142857142857143
rodent,316,0.7142857142857143
rodent,335,0.7142857142857143
rodent,346,0.7142857142857143
rodent,350,0.7142857142857143
rodent,351,0.7142857142857143
rodent,359,2.142857142857143
rodent,360,0.7142857142857143
rodent,366,0.7142857142857143
rodent,400,0.7142857142857143
rodent,403,0.7142857142857143
rodent,413,0.7142857142857143
rodent,417,0.7142857142857143
rodent,420,0.7142857142857143
rodent,435,0.7142857142857143
snake,4,20.0
snake,43,20.0
snake,76,20.0
snake,302,20.0
snake,312,20.0
turtle,3,5.0
turtle,4,10.0
turtle,7,5.0
turtle,10,5.0
turtle,17,5.0
turtle,32,5.0
turtle,35,5.0
turtle,94,5.0
turtle,102,5.0
turtle,110,5.0
turtle,142,5.0
turtle,268,5.0
turtle,280,5.0
turtle,312,10.0
turtle,320,5.0
turtle,326,5.0
turtle,373,5.0
turtle,388,5.0
unknown,73,40.0
unknown,151,20.0
unknown,249,20.0
unknown,331,20.0
